date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,year,cum_titles_home,cum_runner_up_home,cum_third_home,cum_titles_away,cum_runner_up_away,cum_third_away,tournament_score,elo_home,elo_away,elo_diff,home_last5_wins,home_last5_losses,home_last5_draws,away_last5_wins,away_last5_losses,away_last5_draws,h2h_home_wins,h2h_away_wins,h2h_draw,h2h_diff,result
1992-04-30,Uruguay,Brazil,1.0,0.0,Friendly,Montevideo,Uruguay,False,1992,2.0,0.0,0.0,3.0,1.0,2.0,1.0,1610.066208059498,1672.4990227160074,-62.432814656509436,0.0,3.0,2.0,4.0,1.0,0.0,2.0,6.0,2.0,-4.0,2.0
1992-05-13,Norway,Faroe Islands,2.0,0.0,Friendly,Oslo,Norway,False,1992,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1537.668751137602,1500.0,37.66875113760193,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1992-05-17,England,Brazil,1.0,1.0,Friendly,London,England,False,1992,1.0,0.0,0.0,3.0,1.0,2.0,1.0,1581.9043720523584,1662.7167893849705,-80.81241733261209,2.0,2.0,1.0,4.0,1.0,0.0,2.0,5.0,3.0,-3.0,1.0
1992-06-03,Norway,Scotland,0.0,0.0,Friendly,Oslo,Norway,False,1992,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1548.163619692204,1526.714448026494,21.449171665710082,2.0,1.0,2.0,1.0,3.0,1.0,1.0,7.0,2.0,-6.0,1.0
1992-07-31,Brazil,Mexico,5.0,0.0,Friendly,Los Angeles,United States,True,1992,3.0,1.0,2.0,0.0,0.0,0.0,1.0,1662.4056834261376,1495.686565743026,166.71911768311156,3.0,1.0,1.0,0.0,3.0,2.0,6.0,2.0,2.0,4.0,2.0
1992-08-02,United States,Brazil,0.0,1.0,Friendly,Los Angeles,United States,False,1992,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1457.8436730179133,1670.5579853141292,-212.7143122962159,0.0,3.0,1.0,3.0,1.0,1.0,0.0,2.0,0.0,-2.0,0.0
1992-08-26,France,Brazil,0.0,2.0,Friendly,Paris,France,False,1992,0.0,0.0,2.0,3.0,1.0,2.0,1.0,1507.6811946108646,1676.6667665241193,-168.98557191325472,1.0,1.0,3.0,3.0,1.0,1.0,1.0,4.0,2.0,-3.0,0.0
1992-08-26,Norway,Sweden,2.0,2.0,Friendly,Oslo,Norway,False,1992,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1545.590647240692,1585.276103206873,-39.685455966180825,2.0,1.0,2.0,3.0,1.0,1.0,3.0,6.0,1.0,-3.0,1.0
1992-09-09,Norway,San Marino,10.0,0.0,FIFA World Cup qualification,Oslo,Norway,False,1992,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1544.7203319638172,1500.0,44.720331963817216,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1992-09-23,Brazil,Costa Rica,4.0,2.0,Friendly,Paranavaí,Brazil,False,1992,3.0,1.0,2.0,0.0,0.0,0.0,1.0,1687.5052090084323,1491.8808052696816,195.62440373875074,3.0,1.0,1.0,1.0,3.0,0.0,3.0,1.0,0.0,2.0,2.0
1992-09-23,Norway,Netherlands,2.0,1.0,FIFA World Cup qualification,Oslo,Norway,False,1992,0.0,0.0,0.0,0.0,2.0,0.0,4.0,1576.0178732200245,1550.5088674263786,25.509005793645883,2.0,1.0,2.0,4.0,1.0,0.0,3.0,5.0,2.0,-2.0,2.0
1992-10-07,San Marino,Norway,0.0,2.0,FIFA World Cup qualification,Serravalle,San Marino,False,1992,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1468.7024587437927,1588.8248000923095,-120.12234134851678,0.0,1.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,-1.0,0.0
1992-10-14,England,Norway,1.0,1.0,FIFA World Cup qualification,London,England,False,1992,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1582.2154780111914,1611.3139323801863,-29.098454368994908,2.0,1.0,2.0,3.0,0.0,2.0,5.0,1.0,0.0,4.0,1.0
1992-11-25,Brazil,Uruguay,1.0,2.0,Friendly,Campina Grande,Brazil,False,1992,3.0,1.0,2.0,2.0,0.0,0.0,1.0,1692.8491600871828,1619.8484413905348,73.00071869664794,4.0,0.0,1.0,1.0,3.0,1.0,5.0,3.0,2.0,2.0,0.0
1992-12-02,China,Norway,2.0,1.0,Friendly,Guangzhou,China,False,1992,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1500.0,1613.36463951347,-113.36463951346991,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
1992-12-16,Brazil,Germany,3.0,1.0,Friendly,Porto Alegre,Brazil,False,1992,3.0,1.0,2.0,3.0,3.0,2.0,1.0,1678.9509482902445,1615.1733438199299,63.7776044703146,4.0,1.0,0.0,2.0,2.0,1.0,5.0,2.0,3.0,3.0,2.0
1993-02-10,Portugal,Norway,1.0,1.0,Friendly,Faro,Portugal,False,1993,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1539.9999429749091,1602.1229460369414,-62.12300306203224,2.0,3.0,0.0,3.0,1.0,1.0,5.0,0.0,0.0,5.0,1.0
1993-02-18,Argentina,Brazil,1.0,1.0,Friendly,Buenos Aires,Argentina,False,1993,2.0,2.0,0.0,3.0,1.0,2.0,1.0,1666.1455821605414,1688.444764714241,-22.299182553699666,2.0,1.0,2.0,4.0,1.0,0.0,3.0,2.0,5.0,1.0,1.0
1993-03-17,Brazil,Poland,2.0,2.0,Friendly,Ribeirão Preto,Brazil,False,1993,3.0,1.0,2.0,0.0,0.0,2.0,1.0,1689.809142679868,1553.384551767858,136.42459091201,3.0,1.0,1.0,2.0,1.0,2.0,7.0,1.0,1.0,6.0,1.0
1993-03-30,Qatar,Norway,1.0,6.0,Friendly,Doha,Qatar,False,1993,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1500.0,1602.3496253962667,-102.34962539626667,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
1993-04-28,Norway,Turkey,3.0,1.0,FIFA World Cup qualification,Oslo,Norway,False,1993,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1620.4927940495422,1514.8178727655138,105.67492128402841,2.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,-2.0,2.0
1993-06-02,Norway,England,2.0,0.0,FIFA World Cup qualification,Oslo,Norway,False,1993,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1634.4962313338972,1580.1647708779078,54.33146045598937,2.0,1.0,2.0,2.0,0.0,3.0,1.0,5.0,1.0,-4.0,2.0
1993-06-06,United States,Brazil,0.0,2.0,USA Cup,New Haven,United States,False,1993,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1451.734891807923,1684.480492868175,-232.74560106025183,0.0,4.0,1.0,2.0,1.0,2.0,0.0,3.0,0.0,-3.0,0.0
1993-06-09,Netherlands,Norway,0.0,0.0,FIFA World Cup qualification,Rotterdam,Netherlands,False,1993,0.0,2.0,0.0,0.0,0.0,0.0,4.0,1537.7019405540937,1651.7340024260234,-114.03206187192973,3.0,2.0,0.0,3.0,1.0,1.0,5.0,4.0,1.0,1.0,1.0
1993-06-10,Brazil,Germany,3.0,3.0,USA Cup,"Washington, D.C.",United States,True,1993,3.0,1.0,2.0,3.0,3.0,2.0,1.0,1692.9266717000016,1605.6795273959333,87.24714430406834,2.0,1.0,2.0,2.0,2.0,1.0,6.0,1.0,3.0,5.0,1.0
1993-06-13,Brazil,England,1.0,1.0,USA Cup,"Washington, D.C.",United States,True,1993,3.0,1.0,2.0,1.0,0.0,0.0,1.0,1688.686385057697,1562.9269997857816,125.75938527191533,2.0,0.0,3.0,1.0,1.0,3.0,4.0,2.0,4.0,2.0,1.0
1993-06-18,Brazil,Peru,0.0,0.0,Copa América,Cuenca,Ecuador,True,1993,3.0,1.0,2.0,0.0,0.0,0.0,5.0,1683.5811260282371,1482.7559351486107,200.82519087962646,1.0,0.0,4.0,1.0,2.0,2.0,6.0,2.0,2.0,4.0,1.0
1993-06-21,Brazil,Chile,2.0,3.0,Copa América,Cuenca,Ecuador,True,1993,3.0,1.0,2.0,0.0,0.0,1.0,5.0,1670.5327615597992,1461.3979404324919,209.1348211273073,1.0,0.0,4.0,0.0,3.0,2.0,4.0,2.0,4.0,2.0,0.0
1993-06-24,Brazil,Paraguay,3.0,0.0,Copa América,Cuenca,Ecuador,True,1993,3.0,1.0,2.0,0.0,0.0,0.0,5.0,1637.213933705559,1502.3068387444555,134.90709496110344,1.0,1.0,3.0,0.0,3.0,2.0,6.0,0.0,4.0,6.0,2.0
1993-06-27,Brazil,Argentina,1.0,1.0,Copa América,Guayaquil,Ecuador,True,1993,3.0,1.0,2.0,2.0,2.0,0.0,5.0,1653.6733770913468,1664.7812041949144,-11.107827103567615,1.0,1.0,3.0,2.0,0.0,3.0,2.0,2.0,6.0,0.0,1.0
1993-07-14,Brazil,Paraguay,2.0,0.0,Friendly,Rio de Janeiro,Brazil,False,1993,3.0,1.0,2.0,0.0,0.0,0.0,1.0,1650.3153704720096,1485.8473953586677,164.46797511334194,1.0,1.0,3.0,0.0,4.0,1.0,6.0,0.0,4.0,6.0,2.0
1993-07-18,Ecuador,Brazil,0.0,0.0,FIFA World Cup qualification,Guayaquil,Ecuador,False,1993,0.0,0.0,0.0,3.0,1.0,2.0,4.0,1382.5094949245579,1656.4929229244733,-273.9834279999154,0.0,5.0,0.0,2.0,1.0,2.0,0.0,9.0,1.0,-9.0,1.0
1993-07-25,Bolivia,Brazil,2.0,0.0,FIFA World Cup qualification,La Paz,Bolivia,False,1993,0.0,0.0,0.0,3.0,1.0,2.0,4.0,1402.2157414488202,1647.256160612745,-245.04041916392475,0.0,4.0,1.0,2.0,1.0,2.0,2.0,7.0,1.0,-5.0,2.0
1993-08-01,Venezuela,Brazil,1.0,5.0,FIFA World Cup qualification,San Cristóbal,Venezuela,False,1993,0.0,0.0,0.0,3.0,1.0,2.0,4.0,1391.7344175346927,1608.7971345697547,-217.06271703506195,0.0,5.0,0.0,2.0,1.0,2.0,0.0,10.0,0.0,-10.0,0.0
1993-08-08,Brazil,Mexico,1.0,1.0,Friendly,Maceió,Brazil,False,1993,3.0,1.0,2.0,0.0,0.0,0.0,1.0,1628.4947902346883,1487.5342638550344,140.96052637965386,2.0,1.0,2.0,0.0,3.0,2.0,6.0,2.0,2.0,4.0,1.0
1993-08-11,Faroe Islands,Norway,0.0,7.0,Friendly,Toftir,Faroe Islands,False,1993,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1489.5051314453979,1649.527947661018,-160.0228162156202,0.0,1.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,-1.0,0.0
1993-08-15,Uruguay,Brazil,1.0,1.0,FIFA World Cup qualification,Montevideo,Uruguay,False,1993,2.0,0.0,0.0,3.0,1.0,2.0,4.0,1633.7466531874732,1623.073307173316,10.673346014157232,2.0,2.0,1.0,2.0,1.0,2.0,4.0,4.0,2.0,0.0,1.0
1993-08-22,Brazil,Ecuador,2.0,0.0,FIFA World Cup qualification,São Paulo,Brazil,False,1993,3.0,1.0,2.0,0.0,0.0,0.0,4.0,1627.0652610506315,1391.7462572362863,235.31900381434525,1.0,1.0,3.0,0.0,4.0,1.0,8.0,0.0,2.0,8.0,2.0
1993-08-29,Brazil,Bolivia,6.0,0.0,FIFA World Cup qualification,Recife,Brazil,False,1993,3.0,1.0,2.0,0.0,0.0,0.0,4.0,1634.7878280251566,1440.6747674918104,194.11306053334624,2.0,1.0,2.0,1.0,3.0,1.0,7.0,2.0,1.0,5.0,2.0
1993-09-05,Brazil,Venezuela,4.0,0.0,FIFA World Cup qualification,Belo Horizonte,Brazil,False,1993,3.0,1.0,2.0,0.0,0.0,0.0,4.0,1648.1313691880941,1372.0367618697592,276.09460731833497,3.0,0.0,2.0,0.0,5.0,0.0,10.0,0.0,0.0,10.0,2.0
1993-09-08,Norway,United States,1.0,0.0,Friendly,Oslo,Norway,False,1993,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1666.3251063027305,1443.2887129760963,223.0363933266342,4.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,1.0,1.0,2.0
1993-09-19,Brazil,Uruguay,2.0,0.0,FIFA World Cup qualification,Rio de Janeiro,Brazil,False,1993,3.0,1.0,2.0,2.0,0.0,0.0,4.0,1656.0074049752525,1629.7546993101575,26.252705665094936,3.0,0.0,2.0,2.0,1.0,2.0,3.0,4.0,3.0,-1.0,2.0
1993-09-22,Norway,Poland,1.0,0.0,FIFA World Cup qualification,Oslo,Norway,False,1993,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1669.448909092702,1558.7132015795512,110.73570751315083,4.0,0.0,1.0,2.0,1.0,2.0,1.0,7.0,2.0,-6.0,2.0
1993-10-13,Poland,Norway,0.0,3.0,FIFA World Cup qualification,Poznań,Poland,False,1993,0.0,0.0,2.0,0.0,0.0,0.0,4.0,1549.575641802522,1678.5864688697313,-129.01082706720945,2.0,2.0,1.0,4.0,0.0,1.0,7.0,1.0,2.0,6.0,0.0
1993-11-10,Turkey,Norway,2.0,1.0,FIFA World Cup qualification,Istanbul,Turkey,False,1993,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1500.8144354811589,1704.059357787037,-203.24492230587816,2.0,2.0,0.0,4.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0
1993-11-17,Germany,Brazil,2.0,1.0,Friendly,Cologne,Germany,False,1993,3.0,3.0,2.0,3.0,1.0,2.0,1.0,1609.919814038238,1675.165677120862,-65.24586308262406,2.0,1.0,2.0,4.0,0.0,1.0,1.0,6.0,3.0,-5.0,2.0
1993-12-16,Mexico,Brazil,0.0,1.0,Friendly,Guadalajara,Mexico,False,1993,0.0,0.0,0.0,3.0,1.0,2.0,1.0,1492.9557469164067,1665.3025036411952,-172.34675672478852,0.0,3.0,2.0,4.0,1.0,0.0,2.0,5.0,3.0,-3.0,0.0
1994-01-15,United States,Norway,2.0,1.0,Friendly,Tempe,United States,False,1994,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1440.1649101861249,1680.1587053436306,-239.9937951575057,0.0,5.0,0.0,4.0,1.0,0.0,0.0,2.0,1.0,-2.0,2.0
1994-01-19,Costa Rica,Norway,0.0,0.0,Friendly,San Diego,United States,True,1994,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1486.536854190931,1665.6222457338588,-179.0853915429277,1.0,4.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
1994-03-09,Wales,Norway,1.0,3.0,Friendly,Cardiff,Wales,False,1994,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1473.621763099402,1662.5817742109257,-188.96001111152373,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,-1.0,0.0
1994-03-23,Brazil,Argentina,2.0,0.0,Friendly,Recife,Brazil,False,1994,3.0,1.0,2.0,2.0,2.0,0.0,1.0,1672.4390775064996,1668.1392108142516,4.299866692248088,4.0,1.0,0.0,1.0,0.0,4.0,2.0,2.0,6.0,0.0,2.0
1994-04-20,Norway,Portugal,0.0,0.0,Friendly,Oslo,Norway,False,1994,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1672.6375736838918,1539.7732636155838,132.864310068308,2.0,2.0,1.0,1.0,3.0,1.0,0.0,5.0,1.0,-5.0,1.0
1994-05-04,Brazil,Iceland,3.0,0.0,Friendly,Florianópolis,Brazil,False,1994,3.0,1.0,2.0,0.0,0.0,0.0,1.0,1684.2793163888725,1336.8698359744103,347.4094804144622,4.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
1994-05-22,England,Norway,0.0,0.0,Friendly,London,England,False,1994,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1568.0322588152414,1667.3827005232508,-99.35044170800938,1.0,1.0,3.0,1.0,2.0,2.0,5.0,2.0,1.0,3.0,1.0
1994-06-01,Norway,Denmark,2.0,1.0,Friendly,Oslo,Norway,False,1994,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1666.5399307384241,1602.8035423687516,63.73638836967257,1.0,1.0,3.0,4.0,1.0,0.0,2.0,8.0,0.0,-6.0,2.0
1994-06-05,Canada,Brazil,1.0,1.0,Friendly,Edmonton,Canada,False,1994,0.0,0.0,0.0,3.0,1.0,2.0,1.0,1500.0,1687.1828908526995,-187.18289085269953,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1994-06-05,Sweden,Norway,2.0,0.0,Friendly,Solna,Sweden,False,1994,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1586.1464184837478,1672.870168177622,-86.7237496938742,3.0,1.0,1.0,2.0,0.0,3.0,5.0,3.0,2.0,2.0,2.0
1994-06-08,Honduras,Brazil,2.0,8.0,Friendly,San Diego,United States,True,1994,0.0,0.0,0.0,3.0,1.0,2.0,1.0,1500.0,1683.932426248246,-183.93242624824597,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1994-06-12,El Salvador,Brazil,0.0,4.0,Friendly,Fresno,United States,True,1994,0.0,0.0,0.0,3.0,1.0,2.0,1.0,1500.0,1698.4535274417315,-198.45352744173147,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1994-06-19,Norway,Mexico,1.0,0.0,FIFA World Cup,"Washington, D.C.",United States,True,1994,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1657.1487029798604,1485.8191730511023,171.32952992875812,2.0,1.0,2.0,0.0,3.0,2.0,0.0,2.0,1.0,-2.0,2.0
1994-06-20,Brazil,Russia,2.0,0.0,FIFA World Cup,Palo Alto,United States,True,1994,3.0,1.0,2.0,0.0,0.0,0.0,5.0,1710.5707922761608,1594.2158720870755,116.3549201890853,4.0,0.0,1.0,5.0,0.0,0.0,5.0,1.0,1.0,4.0,2.0
1994-06-23,Italy,Norway,1.0,0.0,FIFA World Cup,East Rutherford,United States,True,1994,3.0,1.0,1.0,0.0,0.0,0.0,5.0,1573.9199844661807,1665.1300946998467,-91.210110233666,1.0,2.0,2.0,2.0,1.0,2.0,5.0,2.0,2.0,3.0,2.0
1994-06-24,Brazil,Cameroon,3.0,0.0,FIFA World Cup,Palo Alto,United States,True,1994,3.0,1.0,2.0,0.0,0.0,0.0,5.0,1725.863675231569,1480.7758100531391,245.08786517842987,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
1994-06-28,Brazil,Sweden,1.0,1.0,FIFA World Cup,Pontiac,United States,True,1994,3.0,1.0,2.0,0.0,1.0,1.0,5.0,1735.6763106722517,1601.8678836815093,133.80842699074242,4.0,0.0,1.0,3.0,1.0,1.0,6.0,2.0,2.0,4.0,1.0
1994-06-28,Republic of Ireland,Norway,0.0,0.0,FIFA World Cup,East Rutherford,United States,True,1994,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1499.5709522370882,1643.9106571032366,-144.3397048661484,1.0,2.0,2.0,2.0,2.0,1.0,5.0,1.0,4.0,4.0,1.0
1994-07-04,United States,Brazil,0.0,1.0,FIFA World Cup,Palo Alto,United States,False,1994,0.0,0.0,1.0,3.0,1.0,2.0,5.0,1454.7013697958967,1725.1272802219007,-270.42591042600407,1.0,4.0,0.0,4.0,0.0,1.0,0.0,4.0,0.0,-4.0,0.0
1994-07-09,Netherlands,Brazil,2.0,3.0,FIFA World Cup,Dallas,United States,True,1994,0.0,2.0,0.0,3.0,1.0,2.0,5.0,1539.907995319099,1734.7195137812128,-194.81151846211378,2.0,2.0,1.0,4.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0
1994-07-13,Sweden,Brazil,0.0,1.0,FIFA World Cup,Pasadena,United States,True,1994,0.0,1.0,1.0,3.0,1.0,2.0,5.0,1612.4169141318603,1747.8286881556262,-135.41177402376593,3.0,0.0,2.0,4.0,0.0,1.0,2.0,5.0,3.0,-3.0,0.0
1994-07-17,Brazil,Italy,0.0,0.0,FIFA World Cup,Pasadena,United States,True,1994,3.0,1.0,2.0,3.0,1.0,1.0,5.0,1764.1071510053923,1595.1394220627908,168.96772894260152,4.0,0.0,1.0,2.0,2.0,1.0,5.0,5.0,0.0,0.0,1.0
1994-09-07,Norway,Belarus,1.0,0.0,UEFA Euro qualification,Oslo,Norway,False,1994,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1639.69545082398,1500.0,139.69545082398008,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1994-10-12,Norway,Netherlands,1.0,1.0,UEFA Euro qualification,Oslo,Norway,False,1994,0.0,0.0,0.0,0.0,2.0,0.0,4.0,1647.7529358320676,1526.7988209446855,120.95411488738205,2.0,2.0,1.0,1.0,3.0,1.0,4.0,4.0,2.0,0.0,1.0
1994-11-16,Belarus,Norway,0.0,4.0,UEFA Euro qualification,Minsk,Belarus,False,1994,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1491.9425149919125,1638.9989467187395,-147.056431726827,0.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,-1.0,0.0
1994-12-14,Malta,Norway,0.0,1.0,UEFA Euro qualification,Attard,Malta,False,1994,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1464.175575584205,1664.6511062087038,-200.4755306244988,0.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,2.0,-1.0,0.0
1994-12-23,Brazil,Serbia,2.0,0.0,Friendly,Porto Alegre,Brazil,False,1994,3.0,1.0,2.0,0.0,0.0,0.0,1.0,1752.1757577076457,1500.0,252.17575770764574,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1995-02-06,Estonia,Norway,0.0,7.0,Friendly,Larnaca,Cyprus,True,1995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1477.1908886547158,1675.871635734384,-198.6807470796682,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,-2.0,0.0
1995-02-08,Cyprus,Norway,0.0,2.0,Friendly,Nicosia,Cyprus,False,1995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1382.9063319764343,1690.399483076718,-307.49315110028374,0.0,4.0,0.0,4.0,0.0,1.0,0.0,4.0,0.0,-4.0,0.0
1995-02-22,Brazil,Slovakia,5.0,0.0,Friendly,Fortaleza,Brazil,False,1995,4.0,1.0,2.0,0.0,0.0,0.0,1.0,1756.2357944376542,1500.0,256.23579443765425,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1995-03-29,Brazil,Honduras,1.0,1.0,Friendly,Goiânia,Brazil,False,1995,4.0,1.0,2.0,0.0,0.0,0.0,1.0,1761.5407098622163,1485.4788988065145,276.0618110557018,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1995-03-29,Luxembourg,Norway,0.0,2.0,UEFA Euro qualification,Luxembourg,Luxembourg,False,1995,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1409.6056263059397,1696.492047346396,-286.8864210404563,0.0,4.0,1.0,4.0,0.0,1.0,1.0,4.0,1.0,-3.0,0.0
1995-04-26,Norway,Luxembourg,5.0,0.0,UEFA Euro qualification,Oslo,Norway,False,1995,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1708.197455041417,1397.9002186109187,310.2972364304983,5.0,0.0,0.0,0.0,5.0,0.0,5.0,1.0,1.0,4.0,2.0
1995-05-17,Israel,Brazil,1.0,2.0,Friendly,Ramat Gan,Israel,False,1995,0.0,0.0,0.0,4.0,1.0,2.0,1.0,1476.1128216128186,1753.9414243300419,-277.82860271722325,1.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,-2.0,0.0
1995-05-25,Norway,Ghana,3.0,2.0,Friendly,Oslo,Norway,False,1995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1715.2483824731414,1500.0,215.24838247314142,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1995-06-04,Brazil,Sweden,1.0,0.0,Friendly,Birmingham,England,True,1995,4.0,1.0,2.0,0.0,1.0,2.0,1.0,1758.5839005650366,1596.1384512820941,162.4454492829425,3.0,0.0,2.0,2.0,1.0,2.0,5.0,2.0,3.0,3.0,2.0
1995-06-06,Brazil,Japan,3.0,0.0,Friendly,Liverpool,England,True,1995,4.0,1.0,2.0,0.0,0.0,0.0,1.0,1762.7404742603755,1496.7394540000214,266.00102026035415,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0
1995-06-07,Norway,Malta,2.0,0.0,UEFA Euro qualification,Oslo,Norway,False,1995,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1718.4921856630474,1452.9550460585249,265.5371396045225,5.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0
1995-06-11,England,Brazil,1.0,3.0,Friendly,London,England,False,1995,1.0,0.0,0.0,4.0,1.0,2.0,1.0,1568.8750286000682,1767.1605868459512,-198.28555824588307,0.0,1.0,4.0,4.0,0.0,1.0,2.0,3.0,5.0,-1.0,0.0
1995-06-29,Brazil,Poland,2.0,1.0,Friendly,Recife,Brazil,False,1995,4.0,1.0,2.0,0.0,0.0,2.0,1.0,1776.8607441473825,1524.1027528852162,252.75799126216634,4.0,0.0,1.0,2.0,2.0,1.0,7.0,1.0,2.0,6.0,2.0
1995-07-07,Brazil,Ecuador,1.0,0.0,Copa América,Rivera,Uruguay,True,1995,4.0,1.0,2.0,0.0,0.0,0.0,5.0,1779.5596008446391,1384.0236902617612,395.53591058287793,5.0,0.0,0.0,0.0,4.0,1.0,8.0,0.0,2.0,8.0,2.0
1995-07-10,Brazil,Peru,2.0,0.0,Copa América,Rivera,Uruguay,True,1995,4.0,1.0,2.0,0.0,0.0,0.0,5.0,1782.1265399396011,1495.8042996170486,286.3222403225525,5.0,0.0,0.0,0.0,2.0,3.0,6.0,1.0,3.0,5.0,2.0
1995-07-13,Brazil,Colombia,3.0,0.0,Copa América,Rivera,Uruguay,True,1995,4.0,1.0,2.0,0.0,0.0,0.0,5.0,1788.9626793348802,1497.186222439472,291.7764568954083,5.0,0.0,0.0,2.0,2.0,1.0,5.0,2.0,3.0,3.0,2.0
1995-07-17,Brazil,Argentina,2.0,2.0,Copa América,Rivera,Uruguay,True,1995,4.0,1.0,2.0,2.0,2.0,0.0,5.0,1796.7189739376054,1656.2989719318787,140.4200020057267,5.0,0.0,0.0,1.0,1.0,3.0,3.0,2.0,5.0,1.0,1.0
1995-07-20,United States,Brazil,0.0,1.0,Copa América,Maldonado,Uruguay,True,1995,0.0,0.0,1.0,4.0,1.0,2.0,5.0,1445.1091362365846,1785.8979959326891,-340.7888596961045,1.0,4.0,0.0,4.0,0.0,1.0,0.0,5.0,0.0,-5.0,0.0
1995-07-22,Norway,France,0.0,0.0,Friendly,Oslo,Norway,False,1995,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1725.1378387045957,1496.8427521265517,228.295086578044,5.0,0.0,0.0,1.0,2.0,2.0,2.0,6.0,2.0,-4.0,1.0
1995-07-23,Uruguay,Brazil,1.0,1.0,Copa América,Montevideo,Uruguay,False,1995,2.0,0.0,0.0,4.0,1.0,2.0,5.0,1610.596427164548,1792.8508327376107,-182.25440557306274,2.0,1.0,2.0,4.0,0.0,1.0,3.0,4.0,3.0,-1.0,1.0
1995-08-09,Japan,Brazil,1.0,5.0,Friendly,Tokyo,Japan,False,1995,0.0,0.0,0.0,4.0,1.0,2.0,1.0,1492.3193414144457,1786.6047930591378,-294.2854516446921,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,-2.0,0.0
